date,card_en,card_zh,grading_company,grade,psa_grade,price_usd,price_twd,exchange_rate,source,source_platform,listed_price_usd,actual_price_usd,original_price_display,sale_type,owned,url,source_url,data_origin,reconciled_from,rate_basis
2025-09-22,Ninetales,九尾,CGC,8.5,CGC 8.5,140,4522,32.3,Fanatics,Fanatics,140,140,$140,Buy Now,,https://www.fanaticscollect.com/fixed/98cd526c-55cf-11f0-b25d-0a58a9feac02,https://www.fanaticscollect.com/fixed/98cd526c-55cf-11f0-b25d-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-09-22),existing price_history.csv rate for date
2025-09-22,Zapdos,閃電鳥,CGC,8,CGC 8,141,4554,32.3,Fanatics,Fanatics,141,141,$141,Buy Now,,https://www.fanaticscollect.com/fixed/98abd83a-55cf-11f0-b744-0a58a9feac02,https://www.fanaticscollect.com/fixed/98abd83a-55cf-11f0-b744-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-09-22),existing price_history.csv rate for date
2025-09-21,Charmander,小火龍,CGC,8.5,CGC 8.5,62.4,2016,32.3,Fanatics,Fanatics,62.4,62.4,$62.40,Auction,,https://www.fanaticscollect.com/weekly/40d81fb0-8d92-11f0-894a-06e64cb10daf,https://www.fanaticscollect.com/weekly/40d81fb0-8d92-11f0-894a-06e64cb10daf,combined_graded.xlsx,price_history.csv (2025-09-21),existing price_history.csv rate for date
2025-09-05,Raichu,雷丘,CGC,9,CGC 9,448,14470,32.3,Fanatics,Fanatics,448,448,$448,Buy Now,,https://www.fanaticscollect.com/fixed/98665814-55cf-11f0-a5eb-0a58a9feac02,https://www.fanaticscollect.com/fixed/98665814-55cf-11f0-a5eb-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-09-05),existing price_history.csv rate for date
2025-09-05,Venusaur,妙蛙花,CGC,8,CGC 8,437,14115,32.3,Fanatics,Fanatics,437,437,$437,Buy Now,,https://www.fanaticscollect.com/fixed/98bcb1a0-55cf-11f0-9851-0a58a9feac02,https://www.fanaticscollect.com/fixed/98bcb1a0-55cf-11f0-9851-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-09-05),existing price_history.csv rate for date
2025-09-02,Venusaur,妙蛙花,CGC,8.5,CGC 8.5,499,16118,32.3,Fanatics,Fanatics,499,499,$499,Buy Now,,https://www.fanaticscollect.com/fixed/9855adb6-55cf-11f0-9bff-0a58a9feac02,https://www.fanaticscollect.com/fixed/9855adb6-55cf-11f0-9bff-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-09-02),existing price_history.csv rate for date
2025-08-04,Chansey,吉利蛋,CGC,8,CGC 8,208,6718,32.3,Fanatics,Fanatics,208,208,$208,Buy Now,,https://www.fanaticscollect.com/fixed/3ca3f398-64d8-11f0-b54a-0a58a9feac02,https://www.fanaticscollect.com/fixed/3ca3f398-64d8-11f0-b54a-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-08-04),existing price_history.csv rate for date
2025-08-04,Raichu,雷丘,CGC,8,CGC 8,178,5749,32.3,Fanatics,Fanatics,178,178,$178,Buy Now,,https://www.fanaticscollect.com/fixed/3cbf73d4-64d8-11f0-a87e-0a58a9feac02,https://www.fanaticscollect.com/fixed/3cbf73d4-64d8-11f0-a87e-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-08-04),existing price_history.csv rate for date
2025-08-01,Mewtwo,超夢,CGC,8.5,CGC 8.5,337,10885,32.3,Fanatics,Fanatics,337,337,$337,Buy Now,,https://www.fanaticscollect.com/fixed/98de0224-55cf-11f0-a0ed-0a58a9feac02,https://www.fanaticscollect.com/fixed/98de0224-55cf-11f0-a0ed-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-08-01),existing price_history.csv rate for date
2025-07-27,Ivysaur,妙蛙草,PSA,10,PSA 10,396,12791,32.3,Fanatics,Fanatics,396,396,$396,Auction,,https://www.fanaticscollect.com/weekly/2d758338-6298-11f0-b11f-02afd2a02dab,https://www.fanaticscollect.com/weekly/2d758338-6298-11f0-b11f-02afd2a02dab,combined_graded.xlsx,price_history.csv (2025-07-27),existing price_history.csv rate for date
2025-07-20,Hitmonchan,快拳郎,CGC,8,CGC 8,103.2,3333,32.3,Fanatics,Fanatics,103.2,103.2,$103.20,Auction,,https://www.fanaticscollect.com/weekly/2fa99d50-5c1d-11f0-b04d-0a58a9feac02,https://www.fanaticscollect.com/weekly/2fa99d50-5c1d-11f0-b04d-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-07-20),existing price_history.csv rate for date
2025-07-06,Chansey,吉利蛋,CGC,8.5,CGC 8.5,186,6008,32.3,Fanatics,Fanatics,186,186,$186,Auction,,https://www.fanaticscollect.com/weekly/a1aa9516-5228-11f0-8a56-0a58a9feac02,https://www.fanaticscollect.com/weekly/a1aa9516-5228-11f0-8a56-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-07-06),existing price_history.csv rate for date
2025-07-06,Gyarados,暴鯉龍,CGC,8,CGC 8,204,6589,32.3,Fanatics,Fanatics,204,204,$204,Auction,,https://www.fanaticscollect.com/weekly/a20c8cd0-5228-11f0-b36d-0a58a9feac02,https://www.fanaticscollect.com/weekly/a20c8cd0-5228-11f0-b36d-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-07-06),existing price_history.csv rate for date
2025-07-06,Hitmonchan,快拳郎,CGC,8.5,CGC 8.5,100.8,3256,32.3,Fanatics,Fanatics,100.8,100.8,$100.80,Auction,,https://www.fanaticscollect.com/weekly/a207dabe-5228-11f0-9884-0a58a9feac02,https://www.fanaticscollect.com/weekly/a207dabe-5228-11f0-9884-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-07-06),existing price_history.csv rate for date
2025-07-06,Magneton,三磁怪,CGC,8.5,CGC 8.5,108,3488,32.3,Fanatics,Fanatics,108,108,$108,Auction,,https://www.fanaticscollect.com/weekly/a2113866-5228-11f0-abd5-0a58a9feac02,https://www.fanaticscollect.com/weekly/a2113866-5228-11f0-abd5-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-07-06),existing price_history.csv rate for date
2025-07-06,Mewtwo,超夢,CGC,8,CGC 8,186,6008,32.3,Fanatics,Fanatics,186,186,$186,Auction,,https://www.fanaticscollect.com/weekly/a1d48fa6-5228-11f0-9f73-0a58a9feac02,https://www.fanaticscollect.com/weekly/a1d48fa6-5228-11f0-9f73-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-07-06),existing price_history.csv rate for date
2025-07-06,Nidoking,尼多王,CGC,8,CGC 8,79.2,2558,32.3,Fanatics,Fanatics,79.2,79.2,$79.20,Auction,,https://www.fanaticscollect.com/weekly/a1635548-5228-11f0-aacc-0a58a9feac02,https://www.fanaticscollect.com/weekly/a1635548-5228-11f0-aacc-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-07-06),existing price_history.csv rate for date
2025-07-06,Ninetales,九尾,CGC,8,CGC 8,100.8,3256,32.3,Fanatics,Fanatics,100.8,100.8,$100.80,Auction,,https://www.fanaticscollect.com/weekly/a1a5b55a-5228-11f0-be99-0a58a9feac02,https://www.fanaticscollect.com/weekly/a1a5b55a-5228-11f0-be99-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-07-06),existing price_history.csv rate for date
2025-07-06,Venusaur,妙蛙花,CGC,8.5,CGC 8.5,324,10465,32.3,Fanatics,Fanatics,324,324,$324,Auction,,https://www.fanaticscollect.com/weekly/a1d01ed0-5228-11f0-ba7f-0a58a9feac02,https://www.fanaticscollect.com/weekly/a1d01ed0-5228-11f0-ba7f-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-07-06),existing price_history.csv rate for date
2025-07-04,Poliwrath,蚊香士,CGC,8.5,CGC 8.5,106,3424,32.3,Fanatics,Fanatics,106,106,$106,Buy Now,,https://www.fanaticscollect.com/fixed/9941c494-55cf-11f0-a2fc-0a58a9feac02,https://www.fanaticscollect.com/fixed/9941c494-55cf-11f0-a2fc-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-07-04),existing price_history.csv rate for date
2025-07-01,Zapdos,閃電鳥,CGC,8,CGC 8,131,4231,32.3,Fanatics,Fanatics,131,131,$131,Buy Now,,https://www.fanaticscollect.com/fixed/c2fb88ac-570e-11f0-b6e9-02abc3c0335b,https://www.fanaticscollect.com/fixed/c2fb88ac-570e-11f0-b6e9-02abc3c0335b,combined_graded.xlsx,price_history.csv (2025-07-01),existing price_history.csv rate for date
2025-06-29,Blastoise,水箭龜,CGC,8,CGC 8,456,14729,32.3,Fanatics,Fanatics,456,456,$456,Auction,,https://www.fanaticscollect.com/weekly/fafd4f1a-4fde-11f0-bf13-02cc51b85235,https://www.fanaticscollect.com/weekly/fafd4f1a-4fde-11f0-bf13-02cc51b85235,combined_graded.xlsx,price_history.csv (2025-06-29),existing price_history.csv rate for date
2025-06-29,Chansey,吉利蛋,CGC,8,CGC 8,174,5620,32.3,Fanatics,Fanatics,174,174,$174,Auction,,https://www.fanaticscollect.com/weekly/fabbdc2e-4fde-11f0-8cde-02cc51b85235,https://www.fanaticscollect.com/weekly/fabbdc2e-4fde-11f0-8cde-02cc51b85235,combined_graded.xlsx,price_history.csv (2025-06-29),existing price_history.csv rate for date
2025-06-29,Gyarados,暴鯉龍,CGC,8.5,CGC 8.5,264,8527,32.3,Fanatics,Fanatics,264,264,$264,Auction,,https://www.fanaticscollect.com/weekly/fb63a7d8-4fde-11f0-9d4a-02cc51b85235,https://www.fanaticscollect.com/weekly/fb63a7d8-4fde-11f0-9d4a-02cc51b85235,combined_graded.xlsx,price_history.csv (2025-06-29),existing price_history.csv rate for date
2025-06-29,Gyarados,暴鯉龍,CGC,8,CGC 8,228,7364,32.3,Fanatics,Fanatics,228,228,$228,Auction,,https://www.fanaticscollect.com/weekly/fb6740aa-4fde-11f0-8225-02cc51b85235,https://www.fanaticscollect.com/weekly/fb6740aa-4fde-11f0-8225-02cc51b85235,combined_graded.xlsx,price_history.csv (2025-06-29),existing price_history.csv rate for date
2025-06-29,Magneton,三磁怪,CGC,8.5,CGC 8.5,156,5039,32.3,Fanatics,Fanatics,156,156,$156,Auction,,https://www.fanaticscollect.com/weekly/fb72056c-4fde-11f0-be12-02cc51b85235,https://www.fanaticscollect.com/weekly/fb72056c-4fde-11f0-be12-02cc51b85235,combined_graded.xlsx,price_history.csv (2025-06-29),existing price_history.csv rate for date
2025-06-29,Mewtwo,超夢,CGC,8,CGC 8,228,7364,32.3,Fanatics,Fanatics,228,228,$228,Auction,,https://www.fanaticscollect.com/weekly/fb042fc4-4fde-11f0-a814-02cc51b85235,https://www.fanaticscollect.com/weekly/fb042fc4-4fde-11f0-a814-02cc51b85235,combined_graded.xlsx,price_history.csv (2025-06-29),existing price_history.csv rate for date
2025-06-29,Mewtwo,超夢,CGC,9,CGC 9,360,11628,32.3,Fanatics,Fanatics,360,360,$360,Auction,,https://www.fanaticscollect.com/weekly/faef653a-4fde-11f0-a810-02cc51b85235,https://www.fanaticscollect.com/weekly/faef653a-4fde-11f0-a810-02cc51b85235,combined_graded.xlsx,price_history.csv (2025-06-29),existing price_history.csv rate for date
2025-06-29,Mewtwo,超夢,CGC,8.5,CGC 8.5,264,8527,32.3,Fanatics,Fanatics,264,264,$264,Auction,,https://www.fanaticscollect.com/weekly/fb00c44c-4fde-11f0-b79b-02cc51b85235,https://www.fanaticscollect.com/weekly/fb00c44c-4fde-11f0-b79b-02cc51b85235,combined_graded.xlsx,price_history.csv (2025-06-29),existing price_history.csv rate for date
2025-06-29,Nidoking,尼多王,CGC,9,CGC 9,180,5814,32.3,Fanatics,Fanatics,180,180,$180,Auction,,https://www.fanaticscollect.com/weekly/fa68a39c-4fde-11f0-b447-02cc51b85235,https://www.fanaticscollect.com/weekly/fa68a39c-4fde-11f0-b447-02cc51b85235,combined_graded.xlsx,price_history.csv (2025-06-29),existing price_history.csv rate for date
2025-06-29,Ninetales,九尾,CGC,8.5,CGC 8.5,103.2,3333,32.3,Fanatics,Fanatics,103.2,103.2,$103.20,Auction,,https://www.fanaticscollect.com/weekly/fadac5bc-4fde-11f0-a8f6-02cc51b85235,https://www.fanaticscollect.com/weekly/fadac5bc-4fde-11f0-a8f6-02cc51b85235,combined_graded.xlsx,price_history.csv (2025-06-29),existing price_history.csv rate for date
2025-06-29,Poliwrath,蚊香士,CGC,8.5,CGC 8.5,120,3876,32.3,Fanatics,Fanatics,120,120,$120,Auction,,https://www.fanaticscollect.com/weekly/fad74090-4fde-11f0-92c5-02cc51b85235,https://www.fanaticscollect.com/weekly/fad74090-4fde-11f0-92c5-02cc51b85235,combined_graded.xlsx,price_history.csv (2025-06-29),existing price_history.csv rate for date
2025-06-29,Poliwrath,蚊香士,CGC,8.5,CGC 8.5,88.8,2868,32.3,Fanatics,Fanatics,88.8,88.8,$88.80,Auction,,https://www.fanaticscollect.com/weekly/fa653b44-4fde-11f0-9559-02cc51b85235,https://www.fanaticscollect.com/weekly/fa653b44-4fde-11f0-9559-02cc51b85235,combined_graded.xlsx,price_history.csv (2025-06-29),existing price_history.csv rate for date
2025-06-29,Raichu,雷丘,CGC,8,CGC 8,144,4651,32.3,Fanatics,Fanatics,144,144,$144,Auction,,https://www.fanaticscollect.com/weekly/faebedec-4fde-11f0-8245-02cc51b85235,https://www.fanaticscollect.com/weekly/faebedec-4fde-11f0-8245-02cc51b85235,combined_graded.xlsx,price_history.csv (2025-06-29),existing price_history.csv rate for date
2025-06-29,Raichu,雷丘,CGC,9,CGC 9,360,11628,32.3,Fanatics,Fanatics,360,360,$360,Auction,,https://www.fanaticscollect.com/weekly/fabf9ac6-4fde-11f0-bcc5-02cc51b85235,https://www.fanaticscollect.com/weekly/fabf9ac6-4fde-11f0-bcc5-02cc51b85235,combined_graded.xlsx,price_history.csv (2025-06-29),existing price_history.csv rate for date
2025-06-29,Venusaur,妙蛙花,CGC,8.5,CGC 8.5,360,11628,32.3,Fanatics,Fanatics,360,360,$360,Auction,,https://www.fanaticscollect.com/weekly/faf9f4c8-4fde-11f0-817c-02cc51b85235,https://www.fanaticscollect.com/weekly/faf9f4c8-4fde-11f0-817c-02cc51b85235,combined_graded.xlsx,price_history.csv (2025-06-29),existing price_history.csv rate for date
2025-06-29,Venusaur,妙蛙花,CGC,8,CGC 8,360,11628,32.3,Fanatics,Fanatics,360,360,$360,Auction,,https://www.fanaticscollect.com/weekly/faf67b0e-4fde-11f0-85ae-02cc51b85235,https://www.fanaticscollect.com/weekly/faf67b0e-4fde-11f0-85ae-02cc51b85235,combined_graded.xlsx,price_history.csv (2025-06-29),existing price_history.csv rate for date
2025-06-29,Zapdos,閃電鳥,CGC,8,CGC 8,110.4,3566,32.3,Fanatics,Fanatics,110.4,110.4,$110.40,Auction,,https://www.fanaticscollect.com/weekly/fb6aed36-4fde-11f0-9da8-02cc51b85235,https://www.fanaticscollect.com/weekly/fb6aed36-4fde-11f0-9da8-02cc51b85235,combined_graded.xlsx,price_history.csv (2025-06-29),existing price_history.csv rate for date
2025-06-29,Zapdos,閃電鳥,CGC,8,CGC 8,115.2,3721,32.3,Fanatics,Fanatics,115.2,115.2,$115.20,Auction,,https://www.fanaticscollect.com/weekly/fb6e80b8-4fde-11f0-aba4-02cc51b85235,https://www.fanaticscollect.com/weekly/fb6e80b8-4fde-11f0-aba4-02cc51b85235,combined_graded.xlsx,price_history.csv (2025-06-29),existing price_history.csv rate for date
2025-06-22,Alakazam,胡地,CGC,8.5,CGC 8.5,264,8527,32.3,Fanatics,Fanatics,264,264,$264,Auction,,https://www.fanaticscollect.com/weekly/bdf2cbaa-4c95-11f0-95ec-0a58a9feac02,https://www.fanaticscollect.com/weekly/bdf2cbaa-4c95-11f0-95ec-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-06-22),existing price_history.csv rate for date
2025-06-22,Alakazam,胡地,CGC,8.5,CGC 8.5,252,8140,32.3,Fanatics,Fanatics,252,252,$252,Auction,,https://www.fanaticscollect.com/weekly/bd620a5c-4c95-11f0-944a-0a58a9feac02,https://www.fanaticscollect.com/weekly/bd620a5c-4c95-11f0-944a-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-06-22),existing price_history.csv rate for date
2025-06-22,Blastoise,水箭龜,CGC,8,CGC 8,372,12016,32.3,Fanatics,Fanatics,372,372,$372,Auction,,https://www.fanaticscollect.com/weekly/bda5f2e4-4c95-11f0-a6dc-0a58a9feac02,https://www.fanaticscollect.com/weekly/bda5f2e4-4c95-11f0-a6dc-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-06-22),existing price_history.csv rate for date
2025-06-22,Blastoise,水箭龜,CGC,9,CGC 9,660,21318,32.3,Fanatics,Fanatics,660,660,$660,Auction,,https://www.fanaticscollect.com/weekly/93589af6-4c94-11f0-b7af-0249ef7c0063,https://www.fanaticscollect.com/weekly/93589af6-4c94-11f0-b7af-0249ef7c0063,combined_graded.xlsx,price_history.csv (2025-06-22),existing price_history.csv rate for date
2025-06-22,Chansey,吉利蛋,CGC,8,CGC 8,186,6008,32.3,Fanatics,Fanatics,186,186,$186,Auction,,https://www.fanaticscollect.com/weekly/bd5e9dae-4c95-11f0-b57a-0a58a9feac02,https://www.fanaticscollect.com/weekly/bd5e9dae-4c95-11f0-b57a-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-06-22),existing price_history.csv rate for date
2025-06-22,Hitmonchan,快拳郎,CGC,8,CGC 8,56.4,1822,32.3,Fanatics,Fanatics,56.4,56.4,$56.40,Auction,,https://www.fanaticscollect.com/weekly/bde8a314-4c95-11f0-8939-0a58a9feac02,https://www.fanaticscollect.com/weekly/bde8a314-4c95-11f0-8939-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-06-22),existing price_history.csv rate for date
2025-06-22,Magneton,三磁怪,CGC,8.5,CGC 8.5,174,5620,32.3,Fanatics,Fanatics,174,174,$174,Auction,,https://www.fanaticscollect.com/weekly/bdf633b2-4c95-11f0-b004-0a58a9feac02,https://www.fanaticscollect.com/weekly/bdf633b2-4c95-11f0-b004-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-06-22),existing price_history.csv rate for date
2025-06-22,Nidoking,尼多王,CGC,9,CGC 9,210,6783,32.3,Fanatics,Fanatics,210,210,$210,Auction,,https://www.fanaticscollect.com/weekly/bd3adbc6-4c95-11f0-b4a3-0a58a9feac02,https://www.fanaticscollect.com/weekly/bd3adbc6-4c95-11f0-b4a3-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-06-22),existing price_history.csv rate for date
2025-06-22,Nidoking,尼多王,CGC,7.5,CGC 7.5,67.2,2171,32.3,Fanatics,Fanatics,67.2,67.2,$67.20,Auction,,https://www.fanaticscollect.com/weekly/bd2fd3fc-4c95-11f0-ae3f-0a58a9feac02,https://www.fanaticscollect.com/weekly/bd2fd3fc-4c95-11f0-ae3f-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-06-22),existing price_history.csv rate for date
2025-06-22,Ninetales,九尾,CGC,8.5,CGC 8.5,117.6,3798,32.3,Fanatics,Fanatics,117.6,117.6,$117.60,Auction,,https://www.fanaticscollect.com/weekly/bd65cde0-4c95-11f0-ba27-0a58a9feac02,https://www.fanaticscollect.com/weekly/bd65cde0-4c95-11f0-ba27-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-06-22),existing price_history.csv rate for date
2025-06-22,Poliwrath,蚊香士,CGC,8.5,CGC 8.5,120,3876,32.3,Fanatics,Fanatics,120,120,$120,Auction,,https://www.fanaticscollect.com/weekly/bdf99660-4c95-11f0-86c6-0a58a9feac02,https://www.fanaticscollect.com/weekly/bdf99660-4c95-11f0-86c6-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-06-22),existing price_history.csv rate for date
2025-06-22,Poliwrath,蚊香士,CGC,8,CGC 8,103.2,3333,32.3,Fanatics,Fanatics,103.2,103.2,$103.20,Auction,,https://www.fanaticscollect.com/weekly/bd371522-4c95-11f0-a8f0-0a58a9feac02,https://www.fanaticscollect.com/weekly/bd371522-4c95-11f0-a8f0-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-06-22),existing price_history.csv rate for date
2025-06-22,Raichu,雷丘,CGC,8.5,CGC 8.5,174,5620,32.3,Fanatics,Fanatics,174,174,$174,Auction,,https://www.fanaticscollect.com/weekly/bd916932-4c95-11f0-a8e0-0a58a9feac02,https://www.fanaticscollect.com/weekly/bd916932-4c95-11f0-a8e0-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-06-22),existing price_history.csv rate for date
2025-06-22,Raichu,雷丘,CGC,8,CGC 8,98.4,3178,32.3,Fanatics,Fanatics,98.4,98.4,$98.40,Auction,,https://www.fanaticscollect.com/weekly/bd94d27a-4c95-11f0-957d-0a58a9feac02,https://www.fanaticscollect.com/weekly/bd94d27a-4c95-11f0-957d-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-06-22),existing price_history.csv rate for date
2025-06-22,Venusaur,妙蛙花,CGC,8.5,CGC 8.5,336,10853,32.3,Fanatics,Fanatics,336,336,$336,Auction,,https://www.fanaticscollect.com/weekly/bda26dc2-4c95-11f0-bdd8-0a58a9feac02,https://www.fanaticscollect.com/weekly/bda26dc2-4c95-11f0-bdd8-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-06-22),existing price_history.csv rate for date
2025-06-22,Zapdos,閃電鳥,CGC,9,CGC 9,198,6395,32.3,Fanatics,Fanatics,198,198,$198,Auction,,https://www.fanaticscollect.com/weekly/bdec10e4-4c95-11f0-853e-0a58a9feac02,https://www.fanaticscollect.com/weekly/bdec10e4-4c95-11f0-853e-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-06-22),existing price_history.csv rate for date
2025-06-22,Zapdos,閃電鳥,CGC,8,CGC 8,74.4,2403,32.3,Fanatics,Fanatics,74.4,74.4,$74.40,Auction,,https://www.fanaticscollect.com/weekly/bdef74fa-4c95-11f0-8e33-0a58a9feac02,https://www.fanaticscollect.com/weekly/bdef74fa-4c95-11f0-8e33-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-06-22),existing price_history.csv rate for date
2025-05-18,Charmander,小火龍,CGC,10,CGC 10,186,6008,32.3,Fanatics,Fanatics,186,186,$186,Auction,,https://www.fanaticscollect.com/weekly/243447a6-26f6-11f0-b54d-0a58a9feac02,https://www.fanaticscollect.com/weekly/243447a6-26f6-11f0-b54d-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-05-18),existing price_history.csv rate for date
2025-05-11,Charmeleon,火恐龍,PSA,10,PSA 10,210,6783,32.3,Fanatics,Fanatics,210,210,$210,Auction,,https://www.fanaticscollect.com/weekly/2434e198-26f6-11f0-aa98-0a58a9feac02,https://www.fanaticscollect.com/weekly/2434e198-26f6-11f0-aa98-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-05-11),existing price_history.csv rate for date
2025-05-11,Wartortle,卡咪龜,PSA,10,PSA 10,174,5620,32.3,Fanatics,Fanatics,174,174,$174,Auction,,https://www.fanaticscollect.com/weekly/24365f32-26f6-11f0-ba0c-0a58a9feac02,https://www.fanaticscollect.com/weekly/24365f32-26f6-11f0-ba0c-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-05-11),existing price_history.csv rate for date
2025-05-11,Wartortle,卡咪龜,PSA,10,PSA 10,168,5426,32.3,Fanatics,Fanatics,168,168,$168,Auction,,https://www.fanaticscollect.com/weekly/243858aa-26f6-11f0-91cd-0a58a9feac02,https://www.fanaticscollect.com/weekly/243858aa-26f6-11f0-91cd-0a58a9feac02,combined_graded.xlsx,price_history.csv (2025-05-11),existing price_history.csv rate for date
2024-11-03,Venusaur,妙蛙花,CGC,8,CGC 8,198,6395,32.3,Fanatics,Fanatics,198,198,$198,Auction,,https://www.fanaticscollect.com/weekly/e3cef626-8f41-11ef-90af-0a58a9feac02,https://www.fanaticscollect.com/weekly/e3cef626-8f41-11ef-90af-0a58a9feac02,combined_graded.xlsx,price_history.csv (2024-11-03),existing price_history.csv rate for date
